Subject,SubskillID,SubskillDescription,ConceptGroup,DetailedObjective
Science,matter-I,Compare how different materials absorb or repel water,Real-world Application,Select appropriate materials for water-related tasks
Science,matter-I,Compare how different materials absorb or repel water,Prediction Skills,Predict whether new materials will absorb or repel water
Science,matter-I,Compare how different materials absorb or repel water,Prediction Skills,Guess what will happen when water meets different surfaces
Science,matter-I,Compare how different materials absorb or repel water,Prediction Skills,Anticipate which materials will stay dry in rain
Science,matter-I,Compare how different materials absorb or repel water,Communication Skills,Use proper vocabulary to describe water absorption
Science,matter-I,Compare how different materials absorb or repel water,Communication Skills,Explain observations about materials and water
Science,matter-I,Compare how different materials absorb or repel water,Communication Skills,Share findings about water absorption tests with classmates
Science,matter-I,Compare how different materials absorb or repel water,Measurement Concepts,Compare amounts of water different materials can absorb
Science,matter-I,Compare how different materials absorb or repel water,Measurement Concepts,Observe how long it takes materials to absorb water
Science,matter-I,Compare how different materials absorb or repel water,Measurement Concepts,Count water drops needed to saturate different materials
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Basic Recognition,Observe that a ball of playdough stays the same amount when flattened into a pancake
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Basic Recognition,Notice that water keeps the same amount when poured between different shaped containers
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Hands-on Investigation,Reshape a piece of modeling clay into three different forms while discussing it's still the same amount
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Hands-on Investigation,Pour the same amount of water into tall/short containers to observe conservation
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Comparison Skills,Compare the amount of sand before and after transferring it between containers
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Comparison Skills,Match equal amounts of materials in different shaped containers
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Communication Skills,Explain in simple terms why the amount stays the same when shape changes
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Communication Skills,"Use words like ""same amount"" and ""different shape"" when describing changes"
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Prediction Skills,Predict whether amount will change when reshaping various materials
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Prediction Skills,Guess what shape changes are possible while keeping same amount
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Real World Application,Identify everyday examples of materials changing shape but staying same amount
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Real World Application,Relate conservation to familiar activities like playing with clay or pouring juice
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Assessment Skills,Sort pictures showing same amount/different shape versus different amounts
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Assessment Skills,Identify when amount has actually changed versus just shape changing
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Investigation Design,Choose appropriate materials to demonstrate conservation of matter
Science,matter-J,Demonstrate how matter can change shape while maintaining the same amount (conservation),Investigation Design,Select containers to show same amount in different shapes
Science,matter-N,Identify objects that make different sounds when tapped or dropped,Basic Sound Recognition,Distinguish between loud and soft sounds made by tapping different objects
Science,matter-N,Identify objects that make different sounds when tapped or dropped,Basic Sound Recognition,Match similar sounds made by tapping identical materials
Science,matter-N,Identify objects that make different sounds when tapped or dropped,Material Properties,Compare sounds made by wooden objects versus metal objects when tapped
Science,matter-N,Identify objects that make different sounds when tapped or dropped,Material Properties,Sort objects into groups based on the type of sound they make when dropped
Science,matter-N,Identify objects that make different sounds when tapped or dropped,Observation Skills,Predict which objects will make high or low sounds before testing
Science,matter-N,Identify objects that make different sounds when tapped or dropped,Hands-on Investigation,Demonstrate safe ways to tap objects to create sounds
Science,matter-N,Identify objects that make different sounds when tapped or dropped,Hands-on Investigation,Create different sounds using the same object by tapping it in different ways
Science,matter-N,Identify objects that make different sounds when tapped or dropped,Sound Patterns,Identify which objects make ringing sounds versus dull sounds
Science,matter-N,Identify objects that make different sounds when tapped or dropped,Sound Patterns,Create simple patterns using sounds from different objects
Science,matter-N,Identify objects that make different sounds when tapped or dropped,Comparative Analysis,Compare sounds made by hollow objects versus solid objects
Science,matter-N,Identify objects that make different sounds when tapped or dropped,Comparative Analysis,Identify which objects make longer-lasting sounds versus shorter sounds
Science,matter-N,Identify objects that make different sounds when tapped or dropped,Real World Application,Connect classroom sound experiments to musical instruments
Science,matter-N,Identify objects that make different sounds when tapped or dropped,Real World Application,Identify common objects at home that make different sounds when tapped
Science,matter-N,Identify objects that make different sounds when tapped or dropped,Safety Awareness,Recognize which objects are safe to tap or drop for sound exploration
Science,matter-O,Compare how different materials reflect light (shiny vs. dull),Basic Recognition,Identify objects as either shiny or dull in the classroom environment
Science,matter-O,Compare how different materials reflect light (shiny vs. dull),Basic Recognition,Sort everyday objects into groups of shiny and dull materials
Science,matter-O,Compare how different materials reflect light (shiny vs. dull),Observation Skills,Describe how light bounces off shiny surfaces differently than dull surfaces
Science,matter-O,Compare how different materials reflect light (shiny vs. dull),Observation Skills,Compare the brightness of reflections from different surfaces using simple terms
Science,matter-O,Compare how different materials reflect light (shiny vs. dull),Hands-on Investigation,Use a flashlight to explore how light reflects off different surfaces
Science,matter-O,Compare how different materials reflect light (shiny vs. dull),Hands-on Investigation,Create simple predictions about which surfaces will reflect light better
Science,matter-O,Compare how different materials reflect light (shiny vs. dull),Real-world Connection,Identify shiny and dull surfaces in nature and human-made objects
Science,matter-O,Compare how different materials reflect light (shiny vs. dull),Safety Awareness,Recognize that very shiny objects can reflect bright light into eyes
Science,matter-O,Compare how different materials reflect light (shiny vs. dull),Communication Skills,Use appropriate vocabulary to describe how light reflects off surfaces
Science,matter-O,Compare how different materials reflect light (shiny vs. dull),Classification Skills,Group similar materials based on their light reflection properties
Science,matter-O,Compare how different materials reflect light (shiny vs. dull),Practical Application,Design a simple experiment to test which surfaces reflect light better
Science,matter-O,Compare how different materials reflect light (shiny vs. dull),Visual Analysis,Draw pictures showing how light bounces off shiny versus dull surfaces
Science,matter-O,Compare how different materials reflect light (shiny vs. dull),Problem Solving,Suggest ways to make a dull surface more reflective
Science,matter-O,Compare how different materials reflect light (shiny vs. dull),Measurement Skills,Rate surfaces on a simple scale from very shiny to very dull
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Basic Recognition,"Sort common classroom materials into groups of ""can be torn"" and ""cannot be torn"""
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Basic Recognition,Identify which everyday paper items are safe to tear or cut
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Safety Awareness,Demonstrate proper scissors handling and safety rules
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Safety Awareness,List materials that should only be cut with adult supervision
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Material Properties,Compare the ease of tearing different types of paper
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Material Properties,Describe why some materials are harder to tear than others using simple terms
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Material Properties,Match materials to appropriate cutting tools (scissors vs. plastic knife)
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Hands-on Skills,Practice cutting straight lines on paper with safety scissors
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Hands-on Skills,Tear paper along folded lines to create simple shapes
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Hands-on Skills,Cut simple shapes from construction paper using safety scissors
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Real-world Application,Identify common household items that can be safely torn or cut
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Real-world Application,Explain why certain materials should not be cut without adult help
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Real-world Application,Sort recyclable materials based on whether they can be torn or cut
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Investigation Skills,Predict whether new materials can be torn before testing
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Investigation Skills,Compare the strength of different materials through supervised tearing tests
Science,matter-P,Demonstrate how some materials can be torn or cut while others cannot,Investigation Skills,Record results of cutting/tearing tests using simple pictures or charts
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Basic Concepts,Identify the difference between a push and a pull motion
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Basic Concepts,Recognize that moving objects requires our body's energy
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Physical Demonstration,Show how to push a toy car across different surfaces
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Physical Demonstration,Practice pulling a wagon with different amounts of weight
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Energy Awareness,Describe feeling tired after moving heavy objects
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Energy Awareness,Compare energy needed for light versus heavy objects
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Safety Skills,Demonstrate safe ways to push and pull classroom objects
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Safety Skills,Identify when to ask for help with heavy objects
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Observation Skills,Sort activities into push or pull categories
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Observation Skills,Match pushing and pulling actions to everyday activities
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Practical Application,Use pushing/pulling in playground activities safely
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Practical Application,Help arrange classroom furniture using proper techniques
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Collaborative Skills,Work with partners to move objects together
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Collaborative Skills,Take turns demonstrating push and pull movements
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Assessment Skills,Explain why some objects are harder to move than others
Science,skill_id-F,Demonstrate how pushing and pulling objects requires energy from our bodies,Assessment Skills,Compare energy used in different movement activities
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Basic Concepts,Recognize that a shadow forms when light is blocked by an object
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Basic Concepts,Identify that shadows are dark shapes made by blocking light
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Basic Concepts,Match objects to their corresponding shadow shapes
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Light Source Skills,Safely handle and position a simple light source
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Light Source Skills,Identify different types of light sources that can make shadows
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Light Source Skills,Demonstrate how to aim light at objects to create shadows
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Size Manipulation,Move objects closer to light source to make shadows bigger
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Size Manipulation,Move objects farther from light source to make shadows smaller
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Size Manipulation,Compare shadow sizes using basic measurement terms
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Investigation Skills,Predict shadow sizes before moving objects
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Investigation Skills,Test different objects to see which make clearer shadows
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Investigation Skills,Sort objects by how well they create shadows
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Creative Applications,Create simple shadow puppet shapes with hands
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Creative Applications,Make shadow art using everyday objects
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Creative Applications,Tell simple stories using shadow puppets
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Communication Skills,Describe how shadows change when objects move
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Communication Skills,Use position words to describe shadow locations
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Communication Skills,Explain to others how to make shadows bigger or smaller
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Real World Connections,Identify natural shadows in the environment
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Real World Connections,Observe how shadows change throughout the day
Science,skill_id-H,Create shadows of different sizes using a light source and objects,Real World Connections,Connect shadow creation to everyday experiences
Science,skill_id-I,Compare the warmth of objects placed in sunlight versus shade,Basic Observation,Identify areas of sunlight and shade in the classroom or playground
Science,skill_id-I,Compare the warmth of objects placed in sunlight versus shade,Basic Observation,Feel the temperature difference between sunny and shady areas using hands
Science,skill_id-I,Compare the warmth of objects placed in sunlight versus shade,Temperature Awareness,"Use words like ""warmer"" and ""cooler"" to describe temperature differences"
Science,skill_id-I,Compare the warmth of objects placed in sunlight versus shade,Temperature Awareness,Recognize that sunlight makes objects feel warmer
Science,skill_id-I,Compare the warmth of objects placed in sunlight versus shade,Hands-on Investigation,Place identical objects in sun and shade for comparison
Science,skill_id-I,Compare the warmth of objects placed in sunlight versus shade,Hands-on Investigation,Compare the temperature of different colored objects in sunlight
Science,skill_id-I,Compare the warmth of objects placed in sunlight versus shade,Scientific Process,Make simple predictions about which objects will be warmer in sunlight
Science,skill_id-I,Compare the warmth of objects placed in sunlight versus shade,Scientific Process,Record temperature observations using picture charts
Science,skill_id-I,Compare the warmth of objects placed in sunlight versus shade,Real-world Application,Identify sunny and shady spots on the playground for comfort
Science,skill_id-I,Compare the warmth of objects placed in sunlight versus shade,Real-world Application,Explain why certain areas of the classroom feel warmer than others
Science,skill_id-I,Compare the warmth of objects placed in sunlight versus shade,Time Awareness,Notice temperature changes in the same location throughout the day
Science,skill_id-I,Compare the warmth of objects placed in sunlight versus shade,Material Investigation,Compare how different materials feel after being in sunlight
Science,skill_id-I,Compare the warmth of objects placed in sunlight versus shade,Communication Skills,Share observations about temperature differences with classmates
Science,skill_id-I,Compare the warmth of objects placed in sunlight versus shade,Safety Awareness,Understand safe ways to touch and compare warm objects
Science,skill_id-I,Compare the warmth of objects placed in sunlight versus shade,Data Collection,Sort objects into groups based on their temperature in sunlight versus shade
Science,skill_id-J,Identify which activities use more energy (running) versus less energy (walking),Basic Recognition,Compare the energy used in walking versus running over the same distance
Science,skill_id-J,Identify which activities use more energy (running) versus less energy (walking),Basic Recognition,Match high-energy and low-energy movement pictures to correct categories
Science,skill_id-J,Identify which activities use more energy (running) versus less energy (walking),Physical Experience,Demonstrate the difference between high-energy and low-energy movements using their own body
Science,skill_id-J,Identify which activities use more energy (running) versus less energy (walking),Physical Experience,Feel their heart rate and breathing after walking versus running
Science,skill_id-J,Identify which activities use more energy (running) versus less energy (walking),Comparative Analysis,Sort common playground activities into 'more energy' and 'less energy' groups
Science,skill_id-J,Identify which activities use more energy (running) versus less energy (walking),Comparative Analysis,Identify which of two given activities requires more energy to complete
Science,skill_id-J,Identify which activities use more energy (running) versus less energy (walking),Real-world Application,Recognize daily activities that use more or less energy at home
Science,skill_id-J,Identify which activities use more energy (running) versus less energy (walking),Real-world Application,Match energy levels to different types of animal movements
Science,skill_id-J,Identify which activities use more energy (running) versus less energy (walking),Observable Effects,Describe how they feel after doing high-energy versus low-energy activities
Science,skill_id-J,Identify which activities use more energy (running) versus less energy (walking),Observable Effects,Connect increased breathing and sweating to higher energy activities
Science,skill_id-J,Identify which activities use more energy (running) versus less energy (walking),Movement Comparison,Order three different movements from least to most energy required
Science,skill_id-J,Identify which activities use more energy (running) versus less energy (walking),Movement Comparison,Compare the energy needed for different speeds of the same movement
Science,skill_id-J,Identify which activities use more energy (running) versus less energy (walking),Energy Awareness,Recognize that faster movements usually require more energy than slower ones
Science,skill_id-J,Identify which activities use more energy (running) versus less energy (walking),Energy Awareness,Identify signs that show when an activity is using more energy
Science,skill_id-J,Identify which activities use more energy (running) versus less energy (walking),Physical Investigation,Experiment with different movement speeds and discuss energy differences
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Basic Sound Recognition,Identify three different sounds made by classroom instruments
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Basic Sound Recognition,Distinguish between loud and soft sounds using simple instruments
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Basic Sound Recognition,Match similar sounds produced by different instruments
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Sound Production,Create sounds using simple containers filled with different materials
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Sound Production,Demonstrate how to change sound volume through different actions
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Sound Travel,Observe how sound travels through air using simple instruments
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Sound Travel,Feel vibrations from different sound-producing objects
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Sound Travel,Show how distance affects sound volume
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Sound Investigation,Compare sounds made by empty and filled containers
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Sound Investigation,Explore how different materials affect sound
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Sound Investigation,Test how covering containers changes sound
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Sound Applications,Create a simple musical instrument using classroom materials
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Sound Applications,Use instruments to communicate simple patterns
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Sound Applications,Demonstrate sound reflection using containers
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Sound Safety,Practice appropriate volume levels with instruments
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Sound Safety,Identify safe ways to create and listen to sounds
Science,skill_id-K,Demonstrate how sound energy travels by using simple instruments and containers,Sound Safety,Show awareness of protecting ears from loud sounds
Science,skill_id-L,Test which materials best block sound energy from traveling,Basic Concepts,Identify that sound can be blocked by different materials
Science,skill_id-L,Test which materials best block sound energy from traveling,Basic Concepts,Recognize that some materials block sound better than others
Science,skill_id-L,Test which materials best block sound energy from traveling,Basic Concepts,Understand that sound travels through air
Science,skill_id-L,Test which materials best block sound energy from traveling,Observation Skills,Listen for differences in sound volume through different materials
Science,skill_id-L,Test which materials best block sound energy from traveling,Observation Skills,Compare sounds heard through thick versus thin materials
Science,skill_id-L,Test which materials best block sound energy from traveling,Observation Skills,Describe how well different materials block sound using simple terms
Science,skill_id-L,Test which materials best block sound energy from traveling,Materials Exploration,Sort materials into groups that block sound well or poorly
Science,skill_id-L,Test which materials best block sound energy from traveling,Materials Exploration,Compare how different thicknesses of the same material block sound
Science,skill_id-L,Test which materials best block sound energy from traveling,Hands-on Investigation,Make simple sound barriers using classroom materials
Science,skill_id-L,Test which materials best block sound energy from traveling,Hands-on Investigation,Test different materials using a consistent sound source
Science,skill_id-L,Test which materials best block sound energy from traveling,Hands-on Investigation,Demonstrate how layering materials affects sound blocking
Science,skill_id-L,Test which materials best block sound energy from traveling,Real World Application,Recognize sound barriers in their environment
Science,skill_id-L,Test which materials best block sound energy from traveling,Real World Application,Suggest materials to reduce noise in different situations
Science,skill_id-L,Test which materials best block sound energy from traveling,Communication Skills,Use simple terms to describe how well materials block sound
Science,skill_id-L,Test which materials best block sound energy from traveling,Communication Skills,Share observations about sound blocking with classmates
Science,skill_id-L,Test which materials best block sound energy from traveling,Communication Skills,Draw pictures showing how materials block sound
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Basic Recognition,Identify light and dark colored objects in the classroom
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Basic Recognition,Match similar colored objects by their shade (light vs dark)
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Basic Recognition,Describe how surfaces feel warm or cool to touch
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Observation Skills,Compare the temperature of black and white paper in sunlight
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Observation Skills,Notice which colored objects feel warmer after sitting in sunlight
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Observation Skills,Identify which surfaces heat up faster in sunlight
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Hands-on Investigation,Place different colored papers in sunlight and feel temperature differences
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Hands-on Investigation,Use touch to compare temperatures of light and dark clothing in sunlight
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Hands-on Investigation,Sort objects by how quickly they warm up in sunlight
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Practical Application,Choose appropriate colored clothing for hot sunny days
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Practical Application,Identify which color car might be cooler in summer
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Practical Application,Select colors that would keep objects cooler outside
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Communication Skills,Use simple words to explain why dark surfaces feel warmer
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Communication Skills,Share observations about temperature differences between colors
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Communication Skills,Draw pictures showing how different colors react to sunlight
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Safety Awareness,Recognize when surfaces might be too hot to touch
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Safety Awareness,Identify safe ways to test surface temperatures
Science,skill_id-O,Compare how different colored surfaces absorb and reflect heat energy,Safety Awareness,Know when to ask for adult help with hot surfaces
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Basic Concepts,Identify that the sun provides heat energy
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Basic Concepts,Recognize that dark colors absorb more heat than light colors
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Safety Awareness,List three safety rules when working with solar ovens
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Safety Awareness,Demonstrate proper handling of hot materials with adult supervision
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Materials Knowledge,Name basic materials needed for a simple solar oven
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Materials Knowledge,Sort materials into those that can and cannot be used in a solar oven
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Construction Skills,Follow picture-based instructions to build a simple solar oven
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Construction Skills,Place materials in correct order during construction
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Observation Skills,Record temperature changes using simple pictures or symbols
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Observation Skills,Compare food before and after being placed in solar oven
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Scientific Process,Predict what will happen to food in the solar oven
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Scientific Process,Share observations about how the solar oven works
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Environmental Awareness,Explain how solar ovens use clean energy from the sun
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Environmental Awareness,Identify two benefits of using solar energy
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Practical Application,Test different locations for placing the solar oven
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Practical Application,Compare heating times at different times of day
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Communication Skills,Draw a simple picture showing how a solar oven works
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Communication Skills,Use basic vocabulary to explain solar oven function
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Problem Solving,Suggest solutions when solar oven isn't heating well
Science,skill_id-P,Construct a simple solar oven using basic materials to demonstrate heat energy collection,Problem Solving,Make simple adjustments to improve solar oven performance
