Subject,SubskillID,SubskillDescription,ConceptGroup,DetailedObjective
Mathematics,PTRN001-01-F,Extend ABC patterns using multiple elements,Pattern Analysis,Identify the core unit (ABC) in a given pattern and explain how it repeats
Mathematics,PTRN001-01-F,Extend ABC patterns using multiple elements,Pattern Translation,Convert a visual ABC pattern into a movement pattern (clap-stomp-jump)
Mathematics,PTRN001-01-F,Extend ABC patterns using multiple elements,Pattern Extension,Extend an ABC pattern using three different sizes (small-medium-large) for four repetitions
Mathematics,PTRN001-01-F,Extend ABC patterns using multiple elements,Pattern Integration,Create and extend an ABC pattern using a combination of shapes and colors
Mathematics,PTRN001-01-G,Create and explain original patterns using multiple elements,Pattern Creation,Create a simple AB pattern using two different shapes or colors
Mathematics,PTRN001-01-G,Create and explain original patterns using multiple elements,Pattern Creation,Design an ABC pattern using three different objects from the classroom
Mathematics,PTRN001-01-G,"Create and explain original patterns using multiple elements,Pattern Communication,Verbally explain the rule of a self-created pattern using position words (first",next,last)
Mathematics,PTRN001-01-G,Create and explain original patterns using multiple elements,Pattern Extension,Continue a self-created pattern for at least 3 more repetitions
Mathematics,PTRN001-01-G,Create and explain original patterns using multiple elements,Pattern Complexity,Create an AABB pattern using manipulatives of different sizes and colors
Mathematics,PTRN001-01-G,"Create and explain original patterns using multiple elements,Pattern Application,Create a pattern using body movements and sounds (clap",stomp,snap)
Mathematics,PTRN001-01-G,Create and explain original patterns using multiple elements,Pattern Recognition,Identify the core unit (repeating part) in a self-created pattern
Mathematics,PTRN001-01-G,Create and explain original patterns using multiple elements,Pattern Translation,Convert a pattern made with shapes into a pattern using different objects while maintaining the same rule
Mathematics,PTRN001-02-A,"Sort objects by a single obvious attribute (e.g., all red items together),Color Recognition,Group classroom objects into distinct color categories (red, blue",yellow,green)
Mathematics,PTRN001-02-A,"Sort objects by a single obvious attribute (e.g., all red items together)",Size Discrimination,"Separate classroom materials into ""big"" and ""small"" groups"
Mathematics,PTRN001-02-A,"Sort objects by a single obvious attribute (e.g., all red items together),Shape Classification,Sort geometric blocks by their shape (circles",squares,triangles)
Mathematics,PTRN001-02-A,"Sort objects by a single obvious attribute (e.g., all red items together),Texture Identification,Group objects based on how they feel (smooth",rough,soft)
Mathematics,PTRN001-02-A,"Sort objects by a single obvious attribute (e.g., all red items together)",Length Comparison,"Organize classroom items into ""long"" and ""short"" categories"
Mathematics,PTRN001-02-A,"Sort objects by a single obvious attribute (e.g., all red items together),Material Properties,Sort objects by what they're made of (wood",plastic,metal)
Mathematics,PTRN001-02-A,"Sort objects by a single obvious attribute (e.g., all red items together)",Visual Recognition,Create groups of objects that match a given sample object's attribute
Mathematics,PTRN001-02-B,Verbally describe the sorting rule used for a single-attribute group,Basic Identification,"Explain why objects are sorted by color using simple phrases like ""They are all blue"""
Mathematics,PTRN001-02-B,Verbally describe the sorting rule used for a single-attribute group,Shape Recognition,State the common shape attribute when shown a group of sorted geometric figures
Mathematics,PTRN001-02-B,Verbally describe the sorting rule used for a single-attribute group,Size Comparison,Identify and express the size-based sorting rule when presented with objects grouped by small/medium/large
Mathematics,PTRN001-02-B,Verbally describe the sorting rule used for a single-attribute group,Texture Description,"Communicate the texture-based sorting rule using descriptive words like ""smooth"" or ""rough"""
Mathematics,PTRN001-02-B,"Verbally describe the sorting rule used for a single-attribute group,Real World Application",Explain how classroom objects are sorted by their function (e.g.,"""These are all for writing"")"
Mathematics,PTRN001-02-B,Verbally describe the sorting rule used for a single-attribute group,Length Comparison,"Articulate when objects are grouped by length using terms like ""long"" or ""short"""
Mathematics,PTRN001-02-B,"Verbally describe the sorting rule used for a single-attribute group,Pattern Recognition,Express the common characteristic when shown items sorted by pattern type (striped",spotted,etc.)
Mathematics,PTRN001-02-C,"Sort the same set of objects using a different single attribute,Basic Classification",Sort a collection of buttons first by color,then resort the same buttons by size
Mathematics,PTRN001-02-C,"Sort the same set of objects using a different single attribute,Attribute Recognition",Sort classroom toys first by shape,then resort the same toys by color
Mathematics,PTRN001-02-C,"Sort the same set of objects using a different single attribute,Flexible Thinking,Demonstrate how the same group of blocks can be sorted in three different ways (by color",size,and shape)
Mathematics,PTRN001-02-C,"Sort the same set of objects using a different single attribute,Visual Discrimination",Sort a set of leaves first by size,then resort the same leaves by color
Mathematics,PTRN001-02-C,Sort the same set of objects using a different single attribute,Problem Solving,Explain verbally why the same group of objects can be sorted differently using different attributes
Mathematics,PTRN001-02-C,Sort the same set of objects using a different single attribute,Comparative Analysis,Compare and contrast two different ways of sorting the same collection of geometric shapes
Mathematics,PTRN001-02-C,"Sort the same set of objects using a different single attribute,Application Skills",Sort a collection of fruits first by type,then resort by size in a practical sorting activity
Mathematics,PTRN001-02-D,"Sort objects by two attributes simultaneously (e.g., color AND shape)",Basic Classification,Sort classroom objects by both color and size into designated groups
Mathematics,PTRN001-02-D,"Sort objects by two attributes simultaneously (e.g., color AND shape)",Pattern Recognition,Create groups of objects that share both shape and texture characteristics
Mathematics,PTRN001-02-D,"Sort objects by two attributes simultaneously (e.g., color AND shape)",Attribute Analysis,Identify and explain why objects belong in specific groups based on two given attributes
Mathematics,PTRN001-02-D,"Sort objects by two attributes simultaneously (e.g., color AND shape)",Visual Discrimination,Sort picture cards into categories using both color and function attributes
Mathematics,PTRN001-02-D,"Sort objects by two attributes simultaneously (e.g., color AND shape)",Logical Reasoning,Organize manipulatives into a sorting matrix using two different attributes
Mathematics,PTRN001-02-D,"Sort objects by two attributes simultaneously (e.g., color AND shape)",Applied Sorting,Sort everyday items from lunch boxes using both size and material type
Mathematics,PTRN001-02-D,"Sort objects by two attributes simultaneously (e.g., color AND shape)",Complex Classification,Create and label sorting bins using two attributes and sort objects accordingly
Mathematics,PTRN001-02-E,"Create and label sorting categories before grouping objects,Basic Classification,Name and draw simple category labels for color-based sorting (red",blue,yellow)
Mathematics,PTRN001-02-E,"Create and label sorting categories before grouping objects,Visual Recognition,Create picture-based labels for shape categories (circle",square,triangle) before sorting objects
Mathematics,PTRN001-02-E,"Create and label sorting categories before grouping objects,Size Comparison,Establish and label size-based categories (big",medium,small) for classroom objects
Mathematics,PTRN001-02-E,"Create and label sorting categories before grouping objects,Multiple Attributes",Design and label categories using two attributes (big red things,small blue things)
Mathematics,PTRN001-02-E,"Create and label sorting categories before grouping objects,Real World Application,Create labeled storage bins for classroom materials (art supplies",blocks,books)
Mathematics,PTRN001-02-E,Create and label sorting categories before grouping objects,Logical Reasoning,Explain why certain objects belong in self-created labeled categories
Mathematics,PTRN001-02-E,Create and label sorting categories before grouping objects,Category Planning,Predict how many items will fit in each self-created category before sorting begins
Mathematics,PTRN001-02-F,"Explain complex sorting rules using ""because"" statements",Verbal Expression,"Explain why objects belong in specific groups using ""because"" in simple sentences"
Mathematics,PTRN001-02-F,"Explain complex sorting rules using ""because"" statements",Attribute Recognition,"Describe sorting rules for shape collections using ""because"" to explain color and size choices"
Mathematics,PTRN001-02-F,"Explain complex sorting rules using ""because"" statements",Multiple Attributes,"Justify sorting decisions using ""because"" statements when objects have two different attributes"
Mathematics,PTRN001-02-F,"Explain complex sorting rules using ""because"" statements",Real World Application,"Explain classroom organization choices using ""because"" statements for daily items like toys and supplies"
Mathematics,PTRN001-02-F,"Explain complex sorting rules using ""because"" statements",Comparison Skills,"Use ""because"" statements to explain why objects don't belong in certain groups"
Mathematics,PTRN001-02-F,"Explain complex sorting rules using ""because"" statements",Communication Skills,"Share sorting rules with classmates using complete ""because"" sentences"
Mathematics,PTRN001-02-F,"Explain complex sorting rules using ""because"" statements",Problem Solving,"Create and explain new sorting categories using ""because"" statements for mixed collections of objects"
Mathematics,PTRN001-02-G,Find objects that don't belong in a sorted group and explain why,Basic Identification,Identify one object that does not belong in a group of items sorted by color
Mathematics,PTRN001-02-G,Find objects that don't belong in a sorted group and explain why,Verbal Communication,Explain verbally why an object does not belong in a group based on size differences
Mathematics,PTRN001-02-G,Find objects that don't belong in a sorted group and explain why,Multiple Attributes,Detect objects that don't belong when groups are sorted by both shape and color
Mathematics,PTRN001-02-G,"Find objects that don't belong in a sorted group and explain why,Real-world Application,Find items that don't belong in common classroom groups (art supplies",toys,books)
Mathematics,PTRN001-02-G,Find objects that don't belong in a sorted group and explain why,Critical Thinking,Compare multiple objects to determine which one doesn't belong and justify the answer
Mathematics,PTRN001-02-G,Find objects that don't belong in a sorted group and explain why,Pattern Recognition,Identify objects that break a simple repeating pattern and explain the pattern rule
Mathematics,PTRN001-02-G,Find objects that don't belong in a sorted group and explain why,Sorting Analysis,Create a sorted group and intentionally add an incorrect object for peers to identify
Mathematics,PTRN001-03-A,"Identify ""first"" and ""last"" positions in a simple 3-step sequence using concrete objects",Position Recognition,Point to the first object in a line of three familiar classroom items
Mathematics,PTRN001-03-A,"Identify ""first"" and ""last"" positions in a simple 3-step sequence using concrete objects",Position Recognition,Identify the last object in a sequence of three colored blocks
Mathematics,PTRN001-03-A,"Identify ""first"" and ""last"" positions in a simple 3-step sequence using concrete objects",Sequence Vocabulary,"Use the words ""first"" and ""last"" correctly when describing object positions in daily activities"
Mathematics,PTRN001-03-A,"Identify ""first"" and ""last"" positions in a simple 3-step sequence using concrete objects",Visual Sequencing,Arrange three picture cards in order and name the first and last positions
Mathematics,PTRN001-03-A,"Identify ""first"" and ""last"" positions in a simple 3-step sequence using concrete objects",Pattern Recognition,Place objects in first and last positions following a teacher-demonstrated pattern
Mathematics,PTRN001-03-A,"Identify ""first"" and ""last"" positions in a simple 3-step sequence using concrete objects",Real-world Application,Identify first and last positions in common scenarios like standing in line or completing morning routines
Mathematics,PTRN001-03-A,"Identify ""first"" and ""last"" positions in a simple 3-step sequence using concrete objects",Sequence Manipulation,Switch objects between first and last positions when prompted
Mathematics,PTRN001-03-B,"Copy and repeat a simple 2-step movement sequence (e.g., clap-jump)",Movement Patterns,Accurately mirror a teacher-demonstrated 2-step movement pattern five times in a row
Mathematics,PTRN001-03-B,"Copy and repeat a simple 2-step movement sequence (e.g., clap-jump)",Pattern Creation,Create and perform an original 2-step movement sequence using different body movements
Mathematics,PTRN001-03-B,"Copy and repeat a simple 2-step movement sequence (e.g., clap-jump)",Pattern Recognition,Identify the two distinct movements in a demonstrated sequence before performing it
Mathematics,PTRN001-03-B,"Copy and repeat a simple 2-step movement sequence (e.g., clap-jump)",Rhythm and Timing,Maintain consistent timing while performing a 2-step movement sequence to a steady beat
Mathematics,PTRN001-03-B,"Copy and repeat a simple 2-step movement sequence (e.g., clap-jump)",Pattern Translation,Convert a visual pattern (such as circles and squares) into a corresponding movement sequence
Mathematics,PTRN001-03-B,"Copy and repeat a simple 2-step movement sequence (e.g., clap-jump)",Pattern Memory,Recall and perform a previously learned 2-step movement sequence after a brief delay
Mathematics,PTRN001-03-B,"Copy and repeat a simple 2-step movement sequence (e.g., clap-jump)",Pattern Communication,Verbally describe the two movements in a sequence while demonstrating them
Mathematics,PTRN001-03-C,"Arrange 3 picture cards to show a logical sequence (morning, noon, night),Time Awareness,Identify visual clues that distinguish morning",noon,and night scenes
Mathematics,PTRN001-03-C,"Arrange 3 picture cards to show a logical sequence (morning, noon, night)",Sequential Ordering,Place three daily routine pictures in chronological order from morning to night
Mathematics,PTRN001-03-C,"Arrange 3 picture cards to show a logical sequence (morning, noon, night),Visual Recognition,Match sun positions (rising",overhead,setting) with corresponding times of day
Mathematics,PTRN001-03-C,"Arrange 3 picture cards to show a logical sequence (morning, noon, night),Daily Activities,Sort common activities into appropriate time categories (breakfast",lunch,bedtime)
Mathematics,PTRN001-03-C,"Arrange 3 picture cards to show a logical sequence (morning, noon, night),Pattern Recognition,Explain why specific activities belong to morning",noon,or night using visual clues
Mathematics,PTRN001-03-C,"Arrange 3 picture cards to show a logical sequence (morning, noon, night)",Time Sequencing,Create a simple story using three sequential time-of-day pictures
Mathematics,PTRN001-03-C,"Arrange 3 picture cards to show a logical sequence (morning, noon, night)",Logical Reasoning,Identify missing time-of-day cards in an incomplete sequence
Mathematics,PTRN001-03-D,Create and demonstrate an original 3-step movement sequence,Body Awareness,Plan and perform a simple sequence of three different body movements in order
Mathematics,PTRN001-03-D,"Create and demonstrate an original 3-step movement sequence,Pattern Creation,Design an original movement pattern using three distinct actions (e.g., jump",clap,spin)
Mathematics,PTRN001-03-D,Create and demonstrate an original 3-step movement sequence,Pattern Memory,Repeat a self-created movement sequence three times without mistakes
Mathematics,PTRN001-03-D,Create and demonstrate an original 3-step movement sequence,Pattern Communication,Verbally describe each step of their movement sequence to a partner
Mathematics,PTRN001-03-D,Create and demonstrate an original 3-step movement sequence,Pattern Variation,Modify one step in their original sequence to create a new pattern
Mathematics,PTRN001-03-D,Create and demonstrate an original 3-step movement sequence,Pattern Documentation,Draw or symbolize their movement sequence using simple pictures or symbols
Mathematics,PTRN001-03-D,"Create and demonstrate an original 3-step movement sequence,Pattern Analysis,Identify the beginning",middle,and end movements in their sequence
Mathematics,PTRN001-03-E,"Identify the missing middle step in a familiar 3-step sequence,Daily Routines",Complete a three-step morning routine sequence by identifying the missing middle action (e.g.,wake up → [brush teeth] → get dressed)
Mathematics,PTRN001-03-E,Identify the missing middle step in a familiar 3-step sequence,Visual Patterns,Determine the missing middle shape in a three-shape pattern sequence using basic geometric shapes
Mathematics,PTRN001-03-E,Identify the missing middle step in a familiar 3-step sequence,Size Sequences,Fill in the missing middle object in a size-based sequence (small → [medium] → large)
Mathematics,PTRN001-03-E,Identify the missing middle step in a familiar 3-step sequence,Color Patterns,Identify the missing middle color in a familiar three-color sequence using primary colors
Mathematics,PTRN001-03-E,"Identify the missing middle step in a familiar 3-step sequence,Number Order",Complete a simple three-number sequence by identifying the missing middle number (e.g.,1→[2]→3)
Mathematics,PTRN001-03-E,Identify the missing middle step in a familiar 3-step sequence,Story Sequence,Determine the missing middle event in a simple three-part story sequence using picture cards
Mathematics,PTRN001-03-E,Identify the missing middle step in a familiar 3-step sequence,Action Patterns,Complete a three-step movement sequence by identifying and performing the missing middle action
Mathematics,PTRN001-03-F,Arrange 4-5 picture cards to tell a simple story with clear sequential order,Sequential Understanding,Order pictures showing a plant growing from seed to flower in correct developmental sequence
Mathematics,PTRN001-03-F,Arrange 4-5 picture cards to tell a simple story with clear sequential order,Time Concepts,Arrange daily routine pictures from morning to night in proper sequence
Mathematics,PTRN001-03-F,"Arrange 4-5 picture cards to tell a simple story with clear sequential order,Story Structure,Place story event cards in order using first, next",then,and last vocabulary
Mathematics,PTRN001-03-F,"Arrange 4-5 picture cards to tell a simple story with clear sequential order,Logical Reasoning",Sequence pictures showing cause and effect relationships (e.g.,mixing ingredients to baking a cake)
Mathematics,PTRN001-03-F,Arrange 4-5 picture cards to tell a simple story with clear sequential order,Visual Processing,Identify missing steps in a pictorial sequence and place the correct card to complete the pattern
Mathematics,PTRN001-03-F,Arrange 4-5 picture cards to tell a simple story with clear sequential order,Process Analysis,Order pictures showing how to complete a simple task like tying shoes or making a sandwich
Mathematics,PTRN001-03-F,Arrange 4-5 picture cards to tell a simple story with clear sequential order,Life Cycles,Sequence pictures showing animal life cycles from egg/birth through adult stages
Mathematics,TIME001-01-A,"Identify parts of the day (morning, afternoon, evening) using visual cues from the sun and daily activities,Time Awareness,Match common daily activities to their typical time of day (breakfast-morning",lunch-afternoon,dinner-evening)
Mathematics,TIME001-01-A,"Identify parts of the day (morning, afternoon, evening) using visual cues from the sun and daily activities",Visual Recognition,Identify the position of the sun in the sky during different parts of the day using pictures
Mathematics,TIME001-01-A,"Identify parts of the day (morning, afternoon, evening) using visual cues from the sun and daily activities",Daily Routines,Sequence 3-4 daily activities in chronological order from morning to evening
Mathematics,TIME001-01-A,"Identify parts of the day (morning, afternoon, evening) using visual cues from the sun and daily activities,Environmental Cues,Connect natural light conditions (bright",dim,dark) with corresponding parts of the day
Mathematics,TIME001-01-A,"Identify parts of the day (morning, afternoon, evening) using visual cues from the sun and daily activities",Time Vocabulary,Use appropriate time-of-day vocabulary when describing personal daily activities
Mathematics,TIME001-01-A,"Identify parts of the day (morning, afternoon, evening) using visual cues from the sun and daily activities,Pattern Recognition,Sort various activities and environmental pictures into morning",afternoon,and evening categories
Mathematics,TIME001-01-A,"Identify parts of the day (morning, afternoon, evening) using visual cues from the sun and daily activities",Time Association,Create simple drawings showing characteristic activities for each part of the day
Mathematics,TIME001-01-B,"Sequence 3 basic daily routines in chronological order (wake up, lunch, bedtime),Time Awareness,Identify morning",afternoon,and night activities from picture cards
Mathematics,TIME001-01-B,"Sequence 3 basic daily routines in chronological order (wake up, lunch, bedtime)",Sequential Ordering,Place three daily routine picture cards in correct chronological order
Mathematics,TIME001-01-B,"Sequence 3 basic daily routines in chronological order (wake up, lunch, bedtime),Time Language,Use words like ""before",""" ""after",""" and ""then"" to describe the order of daily activities"
Mathematics,TIME001-01-B,"Sequence 3 basic daily routines in chronological order (wake up, lunch, bedtime)",Pattern Recognition,Match activities to their typical time of day using a simple schedule board
Mathematics,TIME001-01-B,"Sequence 3 basic daily routines in chronological order (wake up, lunch, bedtime)",Temporal Relations,Compare two activities and determine which happens first in a typical day
Mathematics,TIME001-01-B,"Sequence 3 basic daily routines in chronological order (wake up, lunch, bedtime)",Daily Planning,Create a simple three-event schedule using pictures or drawings of daily activities
Mathematics,TIME001-01-C,"Sequence 5 detailed daily activities with specific times (breakfast at 8:00, school at 9:00, etc.)",Time Recognition,Match digital clock displays to specific daily activities from a given set
Mathematics,TIME001-01-C,"Sequence 5 detailed daily activities with specific times (breakfast at 8:00, school at 9:00, etc.)",Sequencing Skills,Arrange picture cards of daily activities in chronological order with corresponding time stamps
Mathematics,TIME001-01-C,"Sequence 5 detailed daily activities with specific times (breakfast at 8:00, school at 9:00, etc.)",Time Association,Connect specific times to routine activities using a visual daily schedule
Mathematics,TIME001-01-C,"Sequence 5 detailed daily activities with specific times (breakfast at 8:00, school at 9:00, etc.)",Time Communication,Verbally describe the sequence of 5 daily activities using specific times
Mathematics,TIME001-01-C,"Sequence 5 detailed daily activities with specific times (breakfast at 8:00, school at 9:00, etc.)",Time Comparison,"Order events by time using ""earlier than"" and ""later than"" with specific hour times"
Mathematics,TIME001-01-C,"Sequence 5 detailed daily activities with specific times (breakfast at 8:00, school at 9:00, etc.)",Schedule Creation,Create a simple picture schedule of 5 daily activities with corresponding hour times
Mathematics,TIME001-01-C,"Sequence 5 detailed daily activities with specific times (breakfast at 8:00, school at 9:00, etc.)",Time Problem Solving,Identify missing activities in a daily schedule when given specific times
Mathematics,TIME001-01-D,Name and order the four seasons using environmental clues and weather patterns,Season Recognition,Correctly name all four seasons when shown pictures of typical seasonal weather and nature scenes
Mathematics,TIME001-01-D,Name and order the four seasons using environmental clues and weather patterns,Seasonal Sequence,Arrange picture cards of the four seasons in correct chronological order
Mathematics,TIME001-01-D,"Name and order the four seasons using environmental clues and weather patterns,Weather Patterns,Match common weather conditions (snow, rain",falling leaves,blooming flowers) to their corresponding seasons
Mathematics,TIME001-01-D,"Name and order the four seasons using environmental clues and weather patterns,Environmental Changes,Identify at least three natural changes that occur in each season (e.g.",leaves changing color,snow falling)
Mathematics,TIME001-01-D,"Name and order the four seasons using environmental clues and weather patterns,Seasonal Activities,Connect common activities and clothing choices to appropriate seasons (e.g.",swimming in summer,sledding in winter)
Mathematics,TIME001-01-D,Name and order the four seasons using environmental clues and weather patterns,Seasonal Transition,Describe how one season changes into the next using observable environmental clues
Mathematics,TIME001-01-D,Name and order the four seasons using environmental clues and weather patterns,Pattern Recognition,Create a repeated pattern using seasonal symbols to show the cycle of seasons
Mathematics,TIME001-01-E,Match appropriate clothing and activities to weather conditions in different seasons,Weather Association,Sort clothing items into summer and winter categories with 80% accuracy
Mathematics,TIME001-01-E,Match appropriate clothing and activities to weather conditions in different seasons,Seasonal Activities,Connect 4 common activities to their appropriate seasons using picture cards
Mathematics,TIME001-01-E,Match appropriate clothing and activities to weather conditions in different seasons,Weather Patterns,Identify and select appropriate clothing for specific weather conditions from given options
Mathematics,TIME001-01-E,Match appropriate clothing and activities to weather conditions in different seasons,Sequential Thinking,Order seasonal activities in a logical sequence across all four seasons
Mathematics,TIME001-01-E,Match appropriate clothing and activities to weather conditions in different seasons,Weather Planning,Create a simple daily clothing plan based on current weather forecast
Mathematics,TIME001-01-E,Match appropriate clothing and activities to weather conditions in different seasons,Seasonal Changes,Compare and contrast clothing needs between consecutive seasons using a Venn diagram
Mathematics,TIME001-01-E,Match appropriate clothing and activities to weather conditions in different seasons,Weather Safety,Select appropriate safety items for extreme weather conditions from given choices
Mathematics,TIME001-01-F,Create a simple weekly schedule using pictures and basic time concepts,Time Vocabulary,Identify and name the days of the week in correct order
Mathematics,TIME001-01-F,"Create a simple weekly schedule using pictures and basic time concepts,Visual Organization,Match daily activity pictures with appropriate times of day (morning",afternoon,evening)
Mathematics,TIME001-01-F,Create a simple weekly schedule using pictures and basic time concepts,Sequence Recognition,Arrange 3-4 daily activities in correct temporal order using picture cards
Mathematics,TIME001-01-F,Create a simple weekly schedule using pictures and basic time concepts,Schedule Creation,Place routine activity pictures on a weekly calendar grid with teacher guidance
Mathematics,TIME001-01-F,"Create a simple weekly schedule using pictures and basic time concepts,Time Association,Connect specific activities with their usual days (e.g.",music class on Monday,library on Tuesday)
Mathematics,TIME001-01-F,Create a simple weekly schedule using pictures and basic time concepts,Schedule Reading,Interpret a picture-based weekly schedule to identify upcoming activities
Mathematics,TIME001-01-F,Create a simple weekly schedule using pictures and basic time concepts,Time Planning,Create a simple personal schedule for tomorrow using 2-3 activity pictures
Mathematics,TIME001-02-A,Recite days of the week in order using songs or rhymes,Basic Recognition,Sing along with a days-of-the-week song while pointing to each day on a calendar
Mathematics,TIME001-02-A,Recite days of the week in order using songs or rhymes,Sequence Knowledge,Recite the days of the week in correct order without musical assistance
Mathematics,TIME001-02-A,Recite days of the week in order using songs or rhymes,Pattern Recognition,Identify and state which day comes before and after any given day of the week
Mathematics,TIME001-02-A,Recite days of the week in order using songs or rhymes,Real-world Application,Connect specific activities to their corresponding days of the week using a class schedule
Mathematics,TIME001-02-A,Recite days of the week in order using songs or rhymes,Memory Skills,Create and perform original rhymes or movements to remember the sequence of days
Mathematics,TIME001-02-A,Recite days of the week in order using songs or rhymes,Visual Recognition,Match written day names with their position in a week while reciting the sequence
Mathematics,TIME001-02-A,Recite days of the week in order using songs or rhymes,Practical Application,Start from any given day and recite the remaining days of the week in order
Mathematics,TIME001-02-B,Identify today's day of the week on a calendar,Calendar Basics,Point to and name the current day on a weekly calendar display
Mathematics,TIME001-02-B,Identify today's day of the week on a calendar,Calendar Basics,Match the spoken name of today's day with its written word on the calendar
Mathematics,TIME001-02-B,Identify today's day of the week on a calendar,Sequence Understanding,State which day comes before today on the calendar
Mathematics,TIME001-02-B,Identify today's day of the week on a calendar,Sequence Understanding,State which day comes after today on the calendar
Mathematics,TIME001-02-B,Identify today's day of the week on a calendar,Pattern Recognition,Identify today's day of the week by following the weekly pattern from Sunday
Mathematics,TIME001-02-B,Identify today's day of the week on a calendar,Daily Application,Update the classroom calendar during morning routine by marking today's day
Mathematics,TIME001-02-B,"Identify today's day of the week on a calendar,Real World Connection,Connect today's day with regular weekly activities (e.g.",Music Monday,Library Wednesday)
Mathematics,TIME001-02-C,Point to yesterday and tomorrow on a calendar,Calendar Basics,Identify the current day on a calendar when given today's date
Mathematics,TIME001-02-C,Point to yesterday and tomorrow on a calendar,Sequential Understanding,Point to the day before (yesterday) when shown today's date on a calendar
Mathematics,TIME001-02-C,Point to yesterday and tomorrow on a calendar,Sequential Understanding,Point to the day after (tomorrow) when shown today's date on a calendar
Mathematics,TIME001-02-C,"Point to yesterday and tomorrow on a calendar,Time Vocabulary,Use the words ""yesterday",""" ""today",""" and ""tomorrow"" correctly when referring to calendar dates"
Mathematics,TIME001-02-C,Point to yesterday and tomorrow on a calendar,Pattern Recognition,Identify the pattern of days moving forward and backward on a calendar
Mathematics,TIME001-02-C,"Point to yesterday and tomorrow on a calendar,Real-world Application,Relate calendar days to personal events (e.g.","""If today is Tuesday","tomorrow's art class will be on..."")"
Mathematics,TIME001-02-C,Point to yesterday and tomorrow on a calendar,Calendar Navigation,Navigate between calendar days when crossing from one week to another
Mathematics,TIME001-02-C,"Point to yesterday and tomorrow on a calendar,Time Sequence,Order three consecutive days (yesterday",today,tomorrow) when given any starting date
Mathematics,TIME001-02-D,Count forward up to 7 days from any given day,Calendar Basics,Identify and name the days of the week in order from any starting point
Mathematics,TIME001-02-D,Count forward up to 7 days from any given day,Sequence Skills,Point to and count forward three days from a given day on a calendar
Mathematics,TIME001-02-D,Count forward up to 7 days from any given day,Pattern Recognition,Identify what day will occur after counting forward five days from today
Mathematics,TIME001-02-D,"Count forward up to 7 days from any given day,Real-world Application",Determine future dates for weekly events (e.g.,next library day) within a 7-day span
Mathematics,TIME001-02-D,Count forward up to 7 days from any given day,Calendar Navigation,Use finger tracking to count forward up to 7 days on a physical calendar
Mathematics,TIME001-02-D,"Count forward up to 7 days from any given day,Problem Solving,Solve simple word problems involving counting days forward (e.g.","""If today is Tuesday","what day will it be in 4 days?"")"
Mathematics,TIME001-02-D,"Count forward up to 7 days from any given day,Time Concepts,Connect daily activities with specific days by counting forward (e.g.","""If swimming is on Monday","count forward 2 days to find art class"")"
Mathematics,TIME001-02-E,Identify and mark special events on a monthly calendar,Calendar Basics,Locate and point to today's date on a monthly calendar
Mathematics,TIME001-02-E,"Identify and mark special events on a monthly calendar,Event Recognition,Draw simple symbols to represent different types of events (birthday cake",heart,star) on calendar dates
Mathematics,TIME001-02-E,"Identify and mark special events on a monthly calendar,Personal Events,Place stickers on important personal dates (birthdays",field trips,school events) using a monthly calendar
Mathematics,TIME001-02-E,Identify and mark special events on a monthly calendar,Holiday Recognition,Identify and mark major holidays on the appropriate dates of a monthly calendar
Mathematics,TIME001-02-E,Identify and mark special events on a monthly calendar,Event Planning,Count the number of days until an upcoming special event using the calendar
Mathematics,TIME001-02-E,Identify and mark special events on a monthly calendar,Calendar Communication,Share with classmates the special events marked on their calendar using appropriate vocabulary
Mathematics,TIME001-02-E,Identify and mark special events on a monthly calendar,Pattern Recognition,Identify recurring events that happen on the same day each week or month
Mathematics,TIME001-02-F,Count the number of days between two marked events,Calendar Basics,Point to and count consecutive days on a calendar using one-to-one correspondence
Mathematics,TIME001-02-F,Count the number of days between two marked events,Number Sequence,Count forward from any given date to another marked date within the same week
Mathematics,TIME001-02-F,Count the number of days between two marked events,Event Planning,Calculate the number of days until a classroom celebration marked on the calendar
Mathematics,TIME001-02-F,Count the number of days between two marked events,Time Intervals,Determine how many days between two weekend days marked on the calendar
Mathematics,TIME001-02-F,Count the number of days between two marked events,Calendar Navigation,Use finger tracking to count days between two marked events within a two-week period
Mathematics,TIME001-02-F,Count the number of days between two marked events,Real-world Application,Count the number of school days between two special events marked on the calendar
Mathematics,TIME001-02-F,Count the number of days between two marked events,Problem Solving,Identify and count the shortest number of days between two marked events when given multiple options
Mathematics,TIME001-03-A,Identify the hour hand and minute hand on an analog clock,Visual Recognition,Correctly point to and name the hour hand on an analog clock face
Mathematics,TIME001-03-A,Identify the hour hand and minute hand on an analog clock,Visual Recognition,Correctly point to and name the minute hand on an analog clock face
Mathematics,TIME001-03-A,Identify the hour hand and minute hand on an analog clock,Physical Properties,Describe the difference in length between hour and minute hands on an analog clock
Mathematics,TIME001-03-A,Identify the hour hand and minute hand on an analog clock,Hand Movement,Explain how the hour hand moves slower than the minute hand
Mathematics,TIME001-03-A,Identify the hour hand and minute hand on an analog clock,Clock Features,Identify the center point where both hands meet on an analog clock
Mathematics,TIME001-03-A,"Identify the hour hand and minute hand on an analog clock,Real-world Application",Match clock hands to their function (hour hand shows hours,minute hand shows minutes)
