Subject,SubskillID,SubskillDescription,ConceptGroup,DetailedObjective
Science,SCI004-02-C,"Sort and categorize tools based on their primary functions (measuring, cutting, building, digital)",Functional Sorting,Physically sort a collection of tools into 4 distinct groups based on their primary purpose
Science,SCI004-02-C,"Sort and categorize tools based on their primary functions (measuring, cutting, building, digital)",Visual Comparison,Draw or match pictures of tools to their correct functional category
Science,SCI004-02-C,"Sort and categorize tools based on their primary functions (measuring, cutting, building, digital)",Descriptive Classification,Verbally explain the main purpose of at least 2 tools from each functional group
Science,SCI004-02-C,"Sort and categorize tools based on their primary functions (measuring, cutting, building, digital),Practical Application",Select the appropriate tool for a simple task (e.g.,choosing a ruler to measure length)
Science,SCI004-02-C,"Sort and categorize tools based on their primary functions (measuring, cutting, building, digital)",Interactive Sorting,Participate in a group activity sorting tools into correct functional categories using hands-on materials
Science,SCI004-02-D,Use basic tools independently to complete simple classroom tasks and projects,Tool Safety,Demonstrate proper handling of classroom scissors by cutting along straight lines without assistance
Science,SCI004-02-D,Use basic tools independently to complete simple classroom tasks and projects,Measuring Skills,Use a child-safe ruler to measure and compare lengths of classroom objects
Science,SCI004-02-D,"Use basic tools independently to complete simple classroom tasks and projects,Fine Motor Development,Complete a simple craft project using glue stick",scissors,and crayons without direct teacher guidance
Science,SCI004-02-D,"Use basic tools independently to complete simple classroom tasks and projects,Problem Solving,Select and use appropriate tools to solve a simple classroom challenge (e.g.",cleaning up spills,organizing materials)
Science,SCI004-02-D,Use basic tools independently to complete simple classroom tasks and projects,Tool Recognition,Identify and name at least 5 basic classroom tools and describe their primary purpose
Science,SCI004-02-D,Use basic tools independently to complete simple classroom tasks and projects,Engineering Basics,Create a simple structure using child-safe building tools like blocks or connecting pieces with minimal adult assistance
Science,SCI004-02-D,Use basic tools independently to complete simple classroom tasks and projects,Tool Care,Demonstrate ability to clean and put away classroom tools in their designated storage areas after use
Science,SCI004-02-E,"Demonstrate fundamental digital device skills (mouse control, keyboard basics, educational programs),Mouse Control,Successfully click",double-click,and drag objects on a computer screen with 80% accuracy
Science,SCI004-02-E,"Demonstrate fundamental digital device skills (mouse control, keyboard basics, educational programs)",Keyboard Basics,Identify and locate at least 10 common letter keys on a keyboard without visual assistance
Science,SCI004-02-E,"Demonstrate fundamental digital device skills (mouse control, keyboard basics, educational programs)",Navigation Skills,Navigate simple educational software using mouse and keyboard controls independently
Science,SCI004-02-E,"Demonstrate fundamental digital device skills (mouse control, keyboard basics, educational programs)",Digital Interaction,Complete a basic educational game or learning activity using appropriate device interactions
Science,SCI004-02-E,"Demonstrate fundamental digital device skills (mouse control, keyboard basics, educational programs)",Technology Awareness,Explain the basic purpose of a computer and demonstrate safe handling of digital devices
Science,SCI004-02-E,"Demonstrate fundamental digital device skills (mouse control, keyboard basics, educational programs)",Cursor Control,Move a computer cursor to specific screen locations with precision and intentionality
Science,SCI004-02-E,"Demonstrate fundamental digital device skills (mouse control, keyboard basics, educational programs)",Program Interaction,Successfully launch and exit at least two different educational computer programs
Science,SCI004-02-F,"Compare traditional and modern versions of common tools, explaining key differences",Tool Identification,Correctly name and point to at least 3 traditional tools and their modern counterparts
Science,SCI004-02-F,"Compare traditional and modern versions of common tools, explaining key differences",Visual Comparison,Draw simple pictures showing a traditional tool and its modern version side by side
Science,SCI004-02-F,"Compare traditional and modern versions of common tools, explaining key differences",Functional Differences,Describe one key functional difference between a traditional and modern tool using simple language
Science,SCI004-02-F,"Compare traditional and modern versions of common tools, explaining key differences",Historical Context,Listen to a short story about how a specific tool has changed over time and identify 2 major changes
Science,SCI004-02-F,"Compare traditional and modern versions of common tools, explaining key differences",Materials Exploration,"Sort images of tools into ""old"" and ""new"" categories based on visible materials and design"
Science,SCI004-02-F,"Compare traditional and modern versions of common tools, explaining key differences",Problem-Solving,Explain why a modern tool might be more effective than its traditional version using a simple example
Science,SCI004-02-F,"Compare traditional and modern versions of common tools, explaining key differences",Interactive Learning,Participate in a classroom demonstration comparing a traditional tool (like a hand-powered mixer) with its modern electric counterpart
Science,SCI004-02-G,"Connect specific tools to community jobs and explain their importance in daily work,Community Helpers,Identify at least 3 basic tools used by doctors (stethoscope",thermometer,bandage)
Science,SCI004-02-G,Connect specific tools to community jobs and explain their importance in daily work,Tool Purpose,Explain in simple words how a specific tool helps a worker complete their job
Science,SCI004-02-G,"Connect specific tools to community jobs and explain their importance in daily work,Job Matching,Correctly match 4 common tools to their corresponding community helper (e.g.",hammer-carpenter,spatula-chef)
Science,SCI004-02-G,Connect specific tools to community jobs and explain their importance in daily work,Tool Function,Draw a picture showing how a specific tool is used in a community job
Science,SCI004-02-G,Connect specific tools to community jobs and explain their importance in daily work,Community Impact,Describe verbally how at least 2 community workers help people using their special tools
Science,SCI004-02-G,"Connect specific tools to community jobs and explain their importance in daily work,Tool Classification,Sort and group tools into categories like ""building tools",""" ""cooking tools",""" and ""medical tools"""
Science,SCI004-02-H,"Identify how tools and technology help solve everyday problems in different situations (weather, tasks, needs)",Weather Tools,Recognize and name basic weather-related tools like thermometers and umbrellas
Science,SCI004-02-H,"Identify how tools and technology help solve everyday problems in different situations (weather, tasks, needs)",Household Technology,Describe how simple household tools (like a broom or vacuum) help clean and solve daily cleaning challenges
Science,SCI004-02-H,"Identify how tools and technology help solve everyday problems in different situations (weather, tasks, needs),Problem-Solving,Match specific tools to the problems they help solve (e.g.",scissors for cutting,flashlight for seeing in the dark)
Science,SCI004-02-H,"Identify how tools and technology help solve everyday problems in different situations (weather, tasks, needs)",Communication Technology,Explain how simple communication tools like telephones help people talk to each other from far away
Science,SCI004-02-H,"Identify how tools and technology help solve everyday problems in different situations (weather, tasks, needs),Transportation Tools,Identify how different vehicles (cars",bikes,buses) help people move and solve transportation needs
Science,SCI004-02-H,"Identify how tools and technology help solve everyday problems in different situations (weather, tasks, needs),Clothing Technology",Explain how different clothing and accessories help protect from weather (jackets for cold,hats for sun)
